review_id,verified_purchase,full_text,rating
R1266,True,"Great way to try things out. This was a nice way to try out some of the products I had never used before in the burt's bees product line. I liked and noticed an improvement after each product except for one, the Pomegranate Lip Balm. This seems to dry out my lips rather than moisturize them. I do put it on right before going outside in the cold wind though and it does protect my lips from wind burn. I don't really like any lip balm/chapstick product so this may be an overall thing for me. I have friends who really like it though! Overall I am happy I bought the set. It was a great price point to be able to figure out the products I liked from the products I didn't.",5.0
R1267,True,"Love all Burts Bees products. I love all Burt's Bees products! I love that they are a natural substitute for all those chemical laden beauty products out there. I feel good about my family being able to still use beauty products without having to worry about the chemicals they might be exposed to in the process. I would highly recommend Burt's Bees to anyone! And I love the light fruity fragrance they always have, too!",5.0
R1268,True,Five Stars. right,5.0
R1269,True,"rip off, the box is very very small. RIP OFF !!! box is tiny the stock photo is very misleading ! big disappointment Burts and Amazon I cannot gift this silly thing",1.0
R1270,True,Four Stars. She luv it!!!,4.0
R1271,True,"Five Stars. Love Burt's Bees products, another wonderful set of products-always great!",5.0
R1272,True,Five Stars. i like it,5.0
R1273,True,Missing Product. Great quality products. Would be nice if the package came with everything said it included. Mine was missing the Lemon Cuticle Cream,2.0
R1274,True,"Burt's Bees. Bought this for my granddaughter for Christmas. Nicely presented, good price and appreciated by her. She is very happy with it!",5.0
R1275,True,Good assortment for dry hands and feet. Good price good range of products.,5.0
R1276,False,Five Stars. nice,5.0
R1277,True,Five Stars. Great product and nice travel sizes.,5.0
R1278,True,"Without too much consideration, this is suit for you.. i'm puzzle about what i should prepare for a baby, luckly i find it. without consider what type, what function, what i miss, this is the totally solution.",4.0
R1279,True,Five Stars. would use again,5.0
R1280,True,My wife loves it!. My wife and daughters have been using these and they love using the products for their mother/daughter pedi time together.,5.0
R1281,True,She loved it.. It was a Christmas present. She loved it.,5.0
R1282,True,Love it. Love Love Love this kit!! I use this once a week on my hands for my manicure and i absolutely love the smell of the honey hand cream!,5.0
R1283,True,Good gift for your mom.. I bought it set for mom.She like a lot.She said that it is good quality.She like nature food Maintenance skin.,5.0
R1284,True,"Burt's Bees. I have really high expectations with this product, Ive heard so many good things about all these items. So far I don't really see any big improvement with my dry skin. All the items are travel size. Good item to buy if you want to try a variety of there products or for a small gift.",3.0
R1285,True,cute and useful. The kit is very useful. There are six products inside. I like the lipstick and hand cream very much. they are useful in the fall season.,5.0
R1286,False,Five Stars. sent to my friend，she loved it,5.0
R1287,True,Love them. Love all of them!! Particularly the cuticle cream and the hand cream . My hand are really dry and I can already see the difference in a week.,5.0
R1288,True,Five Stars. great,5.0
R1289,True,Makes my fingers & toes happy!. It's Burt's Bees. Need I say more??? :),5.0
R1290,True,"Something very delicate. Something relatively small, but it looks so good, give it away as a gift, a decent。Continue to buy next。I like it",4.0
R1291,True,Five Stars. Perfect protection to my hands and lips.,5.0
R1292,True,cute little gift. My sister loves Burt's Bees products. This kit is really great especially for the price! Also make for a great Christmas present!,5.0
R1293,True,"Quenching for thirsty skin. Great for dry hands feet and lips. The hand cream smells soo good, like milk and honey. Will buy the larger ones now.",3.0
R1294,True,Five Stars. Very good. I very love it.,5.0
R1295,True,I have great skin. Winter is my worse time. These products have helped me so much I cant say enough. Thank you,5.0
R1296,False,Five Stars. Very good.,5.0
R1297,True,Five Stars. Great product!,5.0
R1298,True,Some products smelled expired. The 2 lotion products smelled expired….. not sure if I’ll use. The other 3 products are good.,2.0
R1299,True,"Would Buy Again. Burts Bees makes some great products. Its all natural and a bargain for what you get. I would highly recommend this set as a gift or a combo buy for product to use everyday. Only con is the package is pretty small, all products are purse/travel size.",4.0
R1300,True,"It's a cute set.. It's a cute set,including many useful skin care products.It is very useful in winter.I will buy it again after I used it.",5.0
R1301,False,burts bees. This was a gift for my friend and she loved it! def unique and very useful. burts bees rocks! thanks,5.0
R1302,True,Perfect gift set. I got this set for my sister's birthday gift. She LOVED it and uses it every day. I like how they are travel-size too.,5.0
R1303,True,Half of the cream. I really like Al the products but was disappointed in the hand and foot creams because the tubes were half way full. I had to tap the tub upside down several times to get the cream to come out. The tubes felt half empty. Pretty disappoint to only get half of what I paid for.☹️,3.0
R1304,True,"Cute gift set. The person I bought this gift set for is very picky with what she uses anymore, but Burt's Bees made her list. It was the perfect little gift set. Good size as well, which I knew each item was only going to be slightly larger than a travel size, thanks to others reviews.",4.0
R1305,False,love. Love love it is very good,5.0
R1306,True,"Good mini-suite,. The thought that a single product and the same size, I did not expect reduced as souvenirs. Feeling a little cheated. Things still recognized",4.0
R1307,False,I love Burt's Bees. I have never bought a Burt's Bees product I didn't like. They are natural products that work and smell great. The cuticle cream is wonderful. I also love the hand cream.,5.0
R1308,True,Great Christmas Gift. Gave this to my sister in law for Christmas! She loved it! Has a nice assortment of great products! Got a great price for the set!,5.0
R1309,True,good. good,5.0
R1310,True,"My mom loves it. Great combo, worth the price, my mom loves it",5.0
R1311,True,Five Stars. very good,5.0
R1312,False,Five Stars. Bought it for a friend in need :) all smiles,5.0
R1313,True,Smells heavenly and is the perfect travel kit for hands and. Lovely! Smells heavenly and is the perfect travel kit for hands and feet,4.0
R1314,True,"good. Love the kit, especially the coconut foot creme, I used it before go to bed, and my feet became very smoothy when I wake up the next morning! The lip balm smells yum! And almond milk hand creme works just perfect! A little of everything, I love it!",5.0
R1315,True,"They are good for a small present or for your purse. Burt's Bees products are simple good, I love them. This set has a good selection and I think they are great to carry on your purse or for a small present. I have bought it three times already",5.0
R1316,False,"Great Size, Very Good For Purse. First of all, if you think that these are full sized, please read the description carefully. I got these a stocking stuffer this past Christmas, and was really pleased! I am a die-hard Burt's Bees fan, and when I got these little testers, I was ecstatic. They measure a couple inches talk, and the salves are about an inch in diameter. They all smell very good, and go on pretty smoothly. Lotion: The smell is to DIE for. It is very long wearing, and doesn't absorb right away. It keeps skin moisturized for a long period of time. I use it at night before bed, or keep it in my purse while I am at work. It's been really good for this winter, and healed cracking in between my fingers! Foot Cream: It has a very thick texture, and is best used before bed, or after a shower. I rub it into my feet and let the product soak in a little bit. Afterwards, I put on cotton socks and let it soak in over night. I wake up with lovely, soft feet. Salve: It is very thick, and very moisturizing. I also keep this in my my purse and use it for any cracking in between my fingers as well as my cuticles. It stays in place, and doesn't absorb too quickly. (I like it, others may not) Altogether, I really love the products. I bought a full size of the lotion, and have fallen madly in love. I'm sad to see my mini-lotion run out in the near future, so investing in the full size is worth it!",5.0
